id,artist,title,album,play_count,release_date,duration,album_art,favorite,timestamp
4283,bathtub cig,Red Pine,"Good Mourning, I love you",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/6dc38185c5ce48c425eb3d5fd05079b8.jpg,0,1725547026
4284,Silversun Pickups,Lazy Eye,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725514831
4285,Silversun Pickups,Circadian Rhythm (Last Dance),Better Nature,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3be342102295d7ab83ceda9765fe2636.png,0,1725499231
4286,Silversun Pickups,Panic Switch,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725497411
4287,Speedy Ortiz,Curling,Sports,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a0bac3d86c504213973f2eb2a9241e9b.jpg,0,1725493968
4288,Speedy Ortiz,Raising the Skate,Foil Deer,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/1e51082ec22747a6c7e4b140a97eab03.jpg,0,1725493715
4289,Speedy Ortiz,No Below,Major Arcana,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/54cb1ba07f253fdf5128f2ec9ee57033.png,0,1725493589
4290,Speedy Ortiz,Kim Cattrall,Rabbit Rabbit,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/f13596e737f4ad348842850c14aefcde.jpg,0,1725490844
4291,Charli XCX,So I,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725486598
4292,Charli xcx,Rewind,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725486430
4293,Charli XCX,Everything is romantic,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725486227
4294,Charli XCX,Von dutch,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725486063
4295,Charli XCX,Talk talk,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725485901
4296,Charli XCX,I might say something stupid,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725485792
4297,Charli XCX,Sympathy is a knife,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725485640
4298,Charli XCX,Club classics,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725485487
4299,Charli xcx,360,BRAT,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4bbd8cce5f25fc07c4fda81b325c49a2.gif,0,1725485353
4300,Lucy Dacus,Next Of Kin,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725461446
4301,Lucy Dacus,Timefighter,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725461097
4302,Lucy Dacus,Body To Flame,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725460911
4303,Lucy Dacus,Yours & Mine,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725460597
4304,Lucy Dacus,Nonbeliever,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725459921
4305,Lucy Dacus,The Shell,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725459642
4306,Lucy Dacus,Addictions,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725459438
4307,Lucy Dacus,Night Shift,Historian,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8dcaca8ebd4e6886c33d12c34a18c7e.png,0,1725459048
4308,Tigers Jaw,Danielson,Belongs to the Dead,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/18afc7bf3b7aae86495f5242b60fa047.jpg,0,1725414611
4309,The Lemon Twigs,My Golden Years,A Dream Is All We Know,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2c54400e5fa831de1ad15652b360ed05.png,0,1725414276
4310,Jean Dawson,KIDS EAT PILLS*,CHAOS NOW*,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2ef0a7e1205a8f60534f9f9d2d5adcb1.jpg,0,1725414134
4311,Jean Dawson,GLORY*,CHAOS NOW*,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2ef0a7e1205a8f60534f9f9d2d5adcb1.jpg,0,1725413939
4312,Jean Dawson,THREE HEADS*,CHAOS NOW*,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2ef0a7e1205a8f60534f9f9d2d5adcb1.jpg,0,1725413767
4313,Tank and the Bangas,They Don’t See/Whole Foods (feat. Aja Monet),"The Heart, The Mind, The Soul",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/0021aa8e8e13c2ffd3770cc1e210eec8.jpg,0,1725413481
4314,illuminati hotties,Sleeping In,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725412831
4315,illuminati hotties,The L,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725412653
4316,illuminati hotties,Falling In Love With Somebody Better,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725412481
4317,illuminati hotties,Rot,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725412255
4318,illuminati hotties,Throw (Life Raft),POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725410497
4319,illuminati hotties,"I Would Like, Still Love You",POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725410351
4320,illuminati hotties,Can't Be Still,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725410173
4321,Noah Dillon,It Takes Courage To Be Soft,Soft,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9eb086d82298665d5df99726aadc7f00.jpg,0,1725408068
4322,Hannah Cole,Table,Glisten,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/60d570aafa8fcc5021b076a34efe8f1e.jpg,0,1725407825
4323,illuminati hotties,What's The Fuzz,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725407672
4324,Fake Fruit,Too Soon,Mucho Mistrust,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/5fac2f6f554974588eb0c4983bfe661c.jpg,0,1725407397
4325,Theo Bleak,Just Like You,Pain,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/f801f9159fa70839ec7c7af030ee6135.png,0,1725407204
4326,Lunar Moth,If I Lived Alone,If I Lived Alone,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725407039
4327,Cal in Red,Flagstaff,Low Low,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/ba84e9a4bc4e77d364095c75dfde00df.jpg,0,1725406841
4328,Sydney Sprague,i tried my best feat. Kevin Devine,i tried my best feat. Kevin Devine,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/117b61e9758dca8d9b5cf952692aa3e8.jpg,0,1725406681
4329,Alex the Astronaut,Cold Pizza,Cold Pizza,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2e4ef4f76ab6540e09cd0b4382b6c33b.jpg,0,1725406491
4330,Du Blonde,TV Star,TV Star,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/06560b3d0c3fd73d2d5687d33dc57d1c.jpg,0,1725406263
4331,Is This Thing On,Canadian Bride,Is This Thing On?,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725406016
4332,Bats,Finger on the Tear,Good Game Baby,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,0,1725405779
4333,illuminati hotties,Throw (Life Raft),POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725405569
4334,Enumclaw,"Haven't Seen The Family In A While, I'm Sorry",Home In Another Life,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/529cbe9789cf3b679b158b3508086961.jpg,0,1725405569
4335,illuminati hotties,Throw (Life Raft),POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725405341
4336,Annie DiRusso,Legs,Legs,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/436dbe1c3d97fde6f30cf05333b1f20d.jpg,0,1725405117
4337,Orla Gartland,Late To The Party (feat. Declan McKenna),Late To The Party (feat. Declan McKenna),0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/7f76e7c29ee7223de45fbccc98f94aee.jpg,0,1725405117
4338,The Cordial Sins,Hide,Small Talk,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/094a2b70c260e53d19dc8992e8bf23cb.jpg,0,1725404900
4339,Orla Gartland,Late To The Party (feat. Declan McKenna),Late To The Party (feat. Declan McKenna),0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/7f76e7c29ee7223de45fbccc98f94aee.jpg,0,1725404900
4340,The Cordial Sins,Hide,Small Talk,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/094a2b70c260e53d19dc8992e8bf23cb.jpg,0,1725404745
4341,The Vovos,Ernie,Lilla Gubben,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/fb03c50a4d5a1587e8810a46168efd64.jpg,0,1725404745
4342,The Vovos,Ernie,Lilla Gubben,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/fb03c50a4d5a1587e8810a46168efd64.jpg,0,1725404576
4343,Oceanator,All the Same,Everything Is Love and Death,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/88e6423f6c6a6cff97cd547319f90935.jpg,0,1725404378
4344,illuminati hotties,Falling In Love With Somebody Better,POWER,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/db84fe832382750e8e6305d9541aa6fa.jpg,0,1725404207
4345,Grizzly Coast,Washed,Washed,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725403977
4346,Clem Snide,Free,Free,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725403477
4347,Reverend Baron,I Still Wake,Dust Anthem,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/7271dc0f8d2d3072c5be56ab7720a012.jpg,0,1725403248
4348,Hot Left Pole,The Lonely War,A House Like This,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/dd50a08d2b9564179f808928ca3a0c24.jpg,0,1725403131
4349,Sima Cunningham,You Have It All,High Roller,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a83da680f637f4ca007878de5a64fcf9.jpg,0,1725402969
4350,Old Lady,Blowing My Brains Out,Kissing Creek,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3fee769872b0609c6f9a7dcd60851582.jpg,0,1725402802
4351,Maximiano,Simple,Simple,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725402545
4352,Nick Wheeldon,Weeping Willow,Waiting For The Piano To Fall,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e6e1fe22c3f025a9656ec14b63c53f13.png,0,1725402387
4353,Cloud Signals,Salt Dream,Salt Dream,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725402215
4354,Maximiano,If I Needed You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725402035
4355,Maximiano,Blue,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725401841
4356,Maximiano,What Comes After Certainty,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725401614
4357,Maximiano,Bite the Hand,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725401436
4358,Maximiano,Dragon New Warm Mountain I Believe in You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725401217
4359,Maximiano,A Pair of Brown Eyes,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725400948
4360,Maximiano,Blue,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725384795
4361,Maximiano,What Comes After Certainty,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725384570
4362,Maximiano,What Comes After Certainty,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725384569
4363,Maximiano,Bite the Hand,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725384391
4364,Maximiano,Dragon New Warm Mountain I Believe in You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725384167
4365,Maximiano,Dragon New Warm Mountain I Believe in You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725384166
4366,Maximiano,A Pair of Brown Eyes,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725383902
4367,Maximiano,A Pair of Brown Eyes,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725383901
4368,Maximiano,I Am A Cinematographer,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725383735
4369,Maximiano,Waltz #2 (XO),Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725383457
4370,Maximiano,If I Needed You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725383278
4371,Maximiano,Blue,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725383083
4372,Maximiano,Waltz #2 (XO),Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725382708
4373,Maximiano,Dragon New Warm Mountain I Believe in You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725382483
4374,Maximiano,Dragon New Warm Mountain I Believe in You,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725382482
4375,Maximiano,I Am A Cinematographer,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725382316
4376,Maximiano,I Am A Cinematographer,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725382315
4377,Maximiano,The Warming Winter,The Warming Winter,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725382027
4378,Maximiano,The Moment's Gone,The Moment's Gone,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725373052
4379,Maximiano,A Pair of Brown Eyes,Covers,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725372782
4380,Maximiano,Simple,Simple,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725372526
4381,Maximiano,You Have a Heart in Me,You Have A Heart In Me,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,0,1725372135
4382,Snail Mail,"Tonight, Tonight","Tonight, Tonight",0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/4041120e945525919077cc7de05c4bcd.png,0,1725368916
4383,Snail Mail,Pristine,Lush,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e1d65597bfda65e169002bafc34bf933.jpg,0,1725368620
4384,Pile,Texas,A Hairshirt of Purpose,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/d63b556ac3b26a6b28bc9af8cb7b968a.jpg,0,1725367249
4385,Pile,Afraid of Home,Odds and Ends,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/0d0736340d326aa3d2d3baa6e3ae190c.jpg,0,1725367171
4386,Silversun Pickups,Checkered Floor,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725366889
4387,Silversun Pickups,Well Thought Out Twinkles,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725366647
4388,Silversun Pickups,Melatonin,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725366404
4389,We are the Willows,To Be Where You Are,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725318196
4390,We are the Willows,Irony As It Relates To Complacency,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725317956
4391,We are the Willows,Would You Be Right?,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725317702
4392,We are the Willows,Do You Remember When Your Heart Was Wild?,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725317566
4393,We are the Willows,Sunday,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725317521
4394,We are the Willows,Saturday,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725317391
4395,We are the Willows,Forgiveness / Forgetness,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725317212
4396,We are the Willows,Fitness Parade,IV,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/e8f57aa8dbe86bc4fe359e3ad23a16f0.jpg,0,1725316917
4397,A.A. Williams,INTO MY ARMS,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725316099
4398,A.A. Williams,Every Day is Exactly the Same,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725315779
4399,A.A. Williams,BE QUIET AND DRIVE (Far Away),SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725315466
4400,A.A. Williams,Nights In White Satin,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725315201
4401,A.A. Williams,CREEP,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725314972
4402,A.A. Williams,IF YOU COULD READ MY MIND,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725314714
4403,A.A. Williams,Where Is My Mind?,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725314458
4404,A.A. Williams,Lovesong,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725314187
4405,Silversun Pickups,It's Nice to Know You Work Alone,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725309813
4406,Silversun Pickups,Rusted Wheel,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725309451
4407,Silversun Pickups,Bloody Mary (Nerve Endings),Neck of the Woods,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/dadbd8e549c37a3f9d46f75d9920b6a5.png,0,1725309141
4408,Silversun Pickups,Latchkey Kids,Better Nature,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3be342102295d7ab83ceda9765fe2636.png,0,1725305208
4409,Silversun Pickups,Catch and Release,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725285407
4410,Silversun Pickups,Little Lover's So Polite,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725285107
4411,Silversun Pickups,It Doesn't Matter Why,Widow's Weeds,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3695d3bd5d31e22f302e5a3a3431117b.jpg,0,1725284858
4412,Silversun Pickups,Nightlight,Better Nature,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3be342102295d7ab83ceda9765fe2636.png,0,1725284564
4413,Silversun Pickups,Growing Old Is Getting Old,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725284209
4414,Silversun Pickups,Melatonin,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725283962
4415,Silversun Pickups,Dots and Dashes (Enough Already),Neck of the Woods,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/dadbd8e549c37a3f9d46f75d9920b6a5.png,0,1725283652
4416,Eliza & The Delusionals,Lately,Make It Feel Like The Garden,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/12f3455a8c95d8cd6796bcb6293a8f5a.jpg,0,1725283347
4417,Silversun Pickups,The Royal We,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725283058
4418,Silversun Pickups,Well Thought Out Twinkles,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725282814
4419,Silversun Pickups,Empty Nest,Physical Thrills,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/fe23a52794dadd910bd00f5afeae63f0.jpg,0,1725282556
4420,Silversun Pickups,The Pit,Neck of the Woods,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/dadbd8e549c37a3f9d46f75d9920b6a5.png,0,1725282274
4421,Silversun Pickups,Substitution,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725281991
4422,Silversun Pickups,Three Seed,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725281649
4423,Silversun Pickups,Kissing Families,Pikul,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/2f39731c6727e64a475111ab36f53577.png,0,1725281357
4424,Silversun Pickups,Circadian Rhythm (Last Dance),Better Nature,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/3be342102295d7ab83ceda9765fe2636.png,0,1725281127
4425,Silversun Pickups,Panic Switch,Swoon,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/8e3af673da6b9844ec4dfb01a5c260b8.png,0,1725280781
4426,Silversun Pickups,Lazy Eye,Carnavas,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/26318874212d488eb726d362c18ecc6a.png,0,1725280424
4427,Bad Bad Hats,Walkman,Walkman,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/5a611262aace6537e7a87b6ac6419031.jpg,0,1725280199
4428,A.A. Williams,Where Is My Mind?,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725279733
4429,A.A. Williams,Lovesong,SONGS FROM ISOLATION,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,0,1725279482
4430,Finom,Dirt,Not God,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/f8cdfaf014749a1c190e22289f762571.png,0,1725279168
4431,Finom,Haircut,Not God,0,Unknown,0,https://lastfm.freetls.fastly.net/i/u/300x300/f8cdfaf014749a1c190e22289f762571.png,0,1725278909
